id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,kitchen_appliances,lobby_in_building,maid_service,maids_room,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8906341,DAMAC Hills,25.024108,55.242908,29000,405,71.6,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,covered_parking,kitchen_appliances,shared_gym,shared_pool,",True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8910974,The Springs,25.055492,55.183275,145000,1647,88.04,2,2,Medium,"unfurnished,childrens_play_area,covered_parking,private_garden,security,study,view_of_landmark,view_of_water,",True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False
8900468,Remraam,25.007476,55.253035,38000,776,48.97,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8935764,Downtown Dubai,25.191651,55.269404,210000,1707,123.02,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8805603,Arabian Ranches,25.05133,55.28049,475000,4599,103.28,5,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,private_garden,private_pool,",True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8858761,Meadows,25.046473,55.173405,315000,5765,54.64,4,4,Low,"unfurnished,balcony,built_in_wardrobes,walk_in_closet,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8855853,Business Bay,25.193451,55.26512,139500,1220,114.34,2,2,Medium,"unfurnished,built_in_wardrobes,central_ac,concierge,covered_parking,pets_allowed,security,shared_gym,shared_pool,",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8937963,Dubai Sports City,25.040177,55.222445,32000,398,80.4,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8888088,International City,25.159648,55.396689,90000,2013,44.71,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,maids_room,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True
8890450,Downtown Dubai,25.192132,55.272169,135000,1401,96.36,2,2,Low,"unfurnished,built_in_wardrobes,covered_parking,security,shared_gym,shared_pool,",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8933857,Jumeirah Village Circle,25.056571,55.204936,140000,1404,99.72,2,2,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_pool,vastu_compliant,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
8917114,Jumeirah Village Circle,25.066791,55.203684,33000,371,88.95,0,1,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,lobby_in_building,security,shared_gym,shared_pool,walk_in_closet,",True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
8913010,Dubai Harbour,25.097523,55.139963,205000,1394,147.06,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,",True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
8913015,Dubai Harbour,25.097523,55.139963,260000,1394,186.51,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,study,view_of_water,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False
8931162,Town Square,25.00506,55.29249,50000,932,53.65,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_pool,covered_parking,lobby_in_building,security,shared_gym,shared_pool,shared_spa,walk_in_closet,",True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True
8931103,Dubai Hills Estate,25.11576,55.248755,65000,649,100.15,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8875375,Nadd Al Sheba,25.156074,55.375196,380000,3814,99.63,4,5,Low,"unfurnished,balcony,covered_parking,maids_room,pets_allowed,",True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8931797,Al Barari,25.096598,55.310297,1200000,13761,87.2,6,7,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,maids_room,pets_allowed,private_garden,private_pool,study,view_of_water,",True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False
8879209,Meydan,25.143887,55.293615,699999,10344,67.67,5,6,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,private_garden,",True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8900572,Business Bay,25.190442,55.283397,160000,1046,152.96,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,shared_gym,view_of_landmark,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8908733,Arjan,25.067675,55.235076,75000,891,84.18,1,2,High,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,private_jacuzzi,security,shared_gym,shared_pool,shared_spa,",False,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False
8901340,Jumeirah Golf Estates,25.029493,55.206527,65000,822,79.08,1,2,Medium,"unfurnished,balcony,central_ac,covered_parking,pets_allowed,security,shared_pool,",True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
8900133,Arjan,25.06031,55.241403,58000,783,74.07,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8773359,Business Bay,25.190442,55.283397,75000,441,170.07,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,pets_allowed,private_jacuzzi,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False
8322734,Mohammed Bin Rashid City,25.168896,55.273708,899000,5741,156.59,4,6,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,maids_room,pets_allowed,private_pool,view_of_landmark,",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
8864688,Living Legends,25.08878,55.303784,36000,850,42.35,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
8752166,Reem,25.01361,55.301022,150000,2310,64.94,4,5,Medium,"unfurnished,balcony,built_in_wardrobes,concierge,covered_parking,private_garden,security,walk_in_closet,",True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
8868000,Umm Suqeim,25.136864,55.188892,299999,1981,151.44,3,4,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,walk_in_closet,",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True
8597177,Discovery Gardens,25.046842,55.133043,30000,498,60.24,0,1,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,security,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8388615,Dubai Marina,25.071365,55.124993,132000,679,194.4,1,1,Medium,"furnished,balcony,covered_parking,kitchen_appliances,pets_allowed,shared_gym,shared_pool,",True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8931909,Jumeirah Village Circle,25.054156,55.202929,75000,913,82.15,1,2,Medium,"furnished,balcony,built_in_wardrobes,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,",True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8847550,Town Square,25.001961,55.298566,115000,2038,56.43,3,4,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,private_garden,security,",True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
8668332,Dubai Marina,25.077327,55.140317,160000,906,176.6,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8830486,Al Warsan,25.149176,55.388793,35000,700,50,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,shared_gym,shared_pool,walk_in_closet,",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
8843531,Jumeirah Park,25.047439,55.155191,249000,3063,81.29,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,covered_parking,maids_room,private_garden,security,",True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8862488,Jumeirah Village Circle,25.056571,55.204936,110000,1390,79.14,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8850184,Motor City,25.0476,55.248748,55000,1094,50.27,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,shared_gym,shared_pool,",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8828562,Al Barsha,25.0701,55.246274,40000,622,64.31,1,2,Low,"unfurnished,balcony,central_ac,covered_parking,shared_gym,shared_pool,",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8844836,Dubai Harbour,25.09938,55.141275,325000,1137,285.84,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,shared_gym,view_of_water,walk_in_closet,",True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
8598233,Dubai Harbour,25.097523,55.139963,264000,1272,207.55,2,2,Low,"furnished,balcony,covered_parking,kitchen_appliances,pets_allowed,shared_gym,",True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
8849088,Dubai Creek Harbour (The Lagoons),25.208625,55.345967,120000,1256,95.54,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8867304,Dubai Hills Estate,25.093287,55.248223,475000,3757,126.43,5,4,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,private_garden,security,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
8890511,Jumeirah Village Circle,25.066791,55.203684,67000,681,98.38,1,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,shared_spa,",True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
8890302,Arabian Ranches 2,25.031728,55.267498,299999,3970,75.57,5,5,High,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,maid_service,maids_room,pets_allowed,private_garden,security,shared_gym,shared_pool,walk_in_closet,",True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True
8890650,Arjan,25.059329,55.240733,45000,472,95.34,0,1,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8914982,The Springs,25.055279,55.176945,130000,2228,58.35,2,3,Low,"unfurnished,built_in_wardrobes,kitchen_appliances,",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8919319,Town Square,25.010196,55.291467,79000,942,83.86,2,2,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8926697,Arabian Ranches,25.056066,55.289866,200000,2456,81.43,3,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,private_garden,security,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True
8921968,Dubai South (Dubai World Central),24.941404,55.223564,32990,785,42.03,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
8919543,Al Furjan,25.02416,55.139178,60000,377,159.15,0,1,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8915914,Jumeirah Village Circle,25.052742,55.207994,71998,1379,52.21,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
