id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8941626,Meydan,25.156237,55.301002000000004,1400000,853,1641.27,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,private_jacuzzi,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
8941611,Downtown Dubai,25.193641,55.284662,2100000,1150,1826.09,2,3,Low,"furnished,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,",True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8941608,Downtown Dubai,25.201425,55.27079200000001,4100000,1450,2827.59,2,3,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8941604,Business Bay,25.185241,55.292871,1350000,738,1829.27,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,covered_parking,private_garden,private_gym,private_pool,security,shared_pool,view_of_landmark,",False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,True,False,False
8941602,Jumeirah Heights,25.067194,55.148825,3100000,2619,1183.66,3,3,Low,"unfurnished,balcony,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8941577,Abu Dhabi,24.483157000000002,54.601114,1100000,901,1220.87,1,2,High,"unfurnished,balcony,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,view_of_landmark,view_of_water,walk_in_closet,",False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True
8941571,Abu Dhabi,24.433808,54.618492,520000,485,1072.16,0,1,High,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False,True
8941565,Meydan,25.173728,55.31094100000001,627300,365,1718.63,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941564,Meydan,25.173728,55.31094100000001,1533825,1594,962.25,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941563,Meydan,25.173728,55.31094100000001,1626390,644,2525.45,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941562,Meydan,25.173728,55.31094100000001,810900,549,1477.05,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941561,Jumeirah Village Circle,25.05761,55.19918199999999,620000,644,962.73,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,walk_in_closet,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
8941560,Meydan,25.173728,55.31094100000001,1979820,2075,954.13,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941556,Arjan,25.062714,55.235293000000006,1100000,1130,973.45,2,3,High,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,private_garden,security,shared_gym,shared_pool,shared_spa,walk_in_closet,",True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True
8941552,Meydan,25.173728,55.31094100000001,4129470,1759,2347.62,3,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941547,Abu Dhabi,24.449134,54.603584,1100000,950,1157.89,1,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,view_of_landmark,view_of_water,walk_in_closet,",False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True
8941546,Meydan,25.173728,55.31094100000001,780300,351,2223.08,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941537,Meydan,25.173728,55.31094100000001,1276785,790,1616.18,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941534,Al Furjan,25.021570999999998,55.155418999999995,406400,372,1092.47,0,1,Medium,"partly_furnished,built_in_wardrobes,central_ac,childrens_play_area,concierge,security,shared_gym,shared_pool,",True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941533,Al Furjan,25.021570999999998,55.155418999999995,488800,398,1228.14,0,1,Medium,"partly_furnished,built_in_wardrobes,central_ac,childrens_play_area,concierge,security,shared_gym,shared_pool,",True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941532,Al Furjan,25.019382999999998,55.14634399999999,485600,312,1556.41,0,1,Medium,"partly_furnished,built_in_wardrobes,central_ac,childrens_play_area,concierge,security,shared_gym,shared_pool,",True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941531,Al Furjan,25.019382999999998,55.14634399999999,752000,541,1390.02,1,1,Medium,"partly_furnished,built_in_wardrobes,central_ac,childrens_play_area,concierge,security,shared_gym,shared_pool,",True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941530,Al Furjan,25.019382999999998,55.14634399999999,1173600,868,1352.07,2,2,Medium,"partly_furnished,built_in_wardrobes,central_ac,childrens_play_area,concierge,security,shared_gym,shared_pool,",True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941529,Dubai Production City (IMPZ),25.026248000000002,55.181672999999996,1250000,996,1255.02,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,",False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
8941527,Meydan,25.173728,55.31094100000001,1154385,760,1518.93,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941526,Meydan,25.173728,55.31094100000001,1152090,762,1511.93,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941523,Meydan,25.173728,55.31094100000001,689265,317,2174.34,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941522,Meydan,25.173728,55.31094100000001,682380,311,2194.15,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8941519,Ras Al Khaimah,25.7029,55.78561,280000,450,622.22,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_water,walk_in_closet,",True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True
8941516,Dubai Sports City,25.044679000000002,55.215536,425000,825,515.15,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,security,shared_gym,shared_pool,walk_in_closet,",False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
8941514,Downtown Dubai,25.194935,55.282665,4100000,1450,2827.59,2,3,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8941500,Jumeirah Village Circle,25.067258,55.208427,440046,443,993.33,0,1,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941499,Jumeirah Village Circle,25.050313,55.201285,456443,443,1030.35,0,1,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,maid_service,pets_allowed,security,shared_gym,shared_pool,shared_spa,",True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8941501,Arjan,25.063928,55.234781999999996,1100000,1147,959.02,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8941496,Abu Dhabi,24.464038000000002,54.596088,4500000,2215,2031.6,3,4,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_water,walk_in_closet,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True
8941494,Meydan,25.156237,55.301002000000004,1000000,575,1739.13,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,private_jacuzzi,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
8941493,DIFC,25.209498999999997,55.276761,850000,484,1756.2,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,pets_allowed,shared_pool,view_of_water,",True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
8941480,Dubai Marina,25.071365,55.124993,1750000,740,2364.86,1,1,Low,"unfurnished,balcony,view_of_landmark,view_of_water,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
8941479,Jumeirah Lake Towers,25.076309,55.145389,1225000,1229,996.75,2,2,Low,"balcony,view_of_landmark,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8941478,Town Square,25.01551,55.283111,810000,931,870.03,2,2,Low,"unfurnished,balcony,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8941467,Abu Dhabi,24.485225,54.403786,1700000,1388,1224.78,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,security,shared_gym,shared_pool,view_of_water,walk_in_closet,",False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True
8941463,Abu Dhabi,24.484942999999998,54.598187,700000,550,1272.73,0,1,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,view_of_landmark,walk_in_closet,",False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False,True
8941461,Palm Jumeirah,25.105998,55.150144,1750000,1144,1529.72,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,pets_allowed,shared_gym,shared_pool,view_of_landmark,view_of_water,walk_in_closet,",False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True
8941457,Arjan,25.064808,55.24055,3200000,2666,1200.3,3,4,High,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,maid_service,maids_room,pets_allowed,private_pool,security,shared_gym,shared_spa,study,view_of_water,walk_in_closet,",True,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True
8941451,Abu Dhabi,24.503892,54.410077,800000,710,1126.76,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8941448,Zabeel,25.227415,55.291427,3957000,1183,3344.89,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False
8941446,Downtown Dubai,25.200879,55.276331000000006,5500000,1752,3139.27,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,maid_service,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941445,Business Bay,25.185857000000002,55.279598,840000,692,1213.87,0,1,Low,"unfurnished,built_in_wardrobes,kitchen_appliances,security,shared_gym,shared_pool,",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8941441,International City,25.157087,55.408874,330000,401,822.94,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,walk_in_closet,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
8941440,International City,25.157087,55.408874,550000,628,875.8,1,1,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,private_garden,security,shared_gym,shared_pool,study,view_of_landmark,view_of_water,walk_in_closet,",False,True,False,True,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,True
